ListingCreationDate,Term,LoanStatus,BorrowerAPR,LenderYield,BorrowerRate,ProsperRating (Alpha),ProsperScore,EmploymentStatus,Occupation,ListingCategory (numeric),MonthlyLoanPayment,IsBorrowerHomeowner,IncomeRange,TotalProsperLoans,Recommendations,Investors,LoanOriginalAmount
2013-07-20 07:43:31.057,36,Current,0.3179,0.2686,0.2786,E,3.0,Employed,Clerical,1,165.15,False,"$75,000-99,999",1.0,0,7,4000
2013-10-04 13:51:19.390,36,Current,0.15324000000000002,0.1149,0.1249,A,9.0,Employed,Medical Technician,1,73.59,True,"$25,000-49,999",1.0,0,1,2200
2013-05-03 07:25:34.197,36,Current,0.3179,0.2686,0.2786,E,3.0,Employed,Nurse (RN),13,165.15,False,"$75,000-99,999",1.0,0,1,4000
2013-11-05 08:47:28.183,36,Current,0.20268,0.156,0.166,C,8.0,Employed,Analyst,2,248.18,True,"$50,000-74,999",1.0,0,1,7000
2012-01-03 12:05:00.930,36,Past Due (1-15 days),0.24983000000000002,0.2021,0.2121,C,4.0,Employed,Administrative Assistant,1,566.74,True,"$25,000-49,999",1.0,0,273,15000
2011-03-07 06:45:44.427,36,Completed,0.32576,0.2799,0.2899,E,5.0,Full-time,Accountant/CPA,2,314.25,True,"$25,000-49,999",1.0,0,71,7500
2014-01-04 15:20:18.510,36,Current,0.24563000000000001,0.198,0.208,D,6.0,Employed,Engineer - Electrical,1,375.72,True,"$50,000-74,999",1.0,0,23,10000
2013-08-02 13:02:49.983,60,Current,0.15629,0.1234,0.1334,A,8.0,Employed,Executive,2,114.64,True,"$100,000+",1.0,0,79,5000
2009-10-27 17:27:10.227,36,Completed,0.25278,0.22,0.23,C,9.0,Full-time,Accountant/CPA,2,108.39,True,"$25,000-49,999",1.0,0,104,2800
2013-09-04 15:12:51.887,36,Current,0.29536999999999997,0.2466,0.2566,D,2.0,Self-employed,Professional,3,160.44,False,"$50,000-74,999",2.0,0,16,4000
2011-07-21 06:58:17.623,36,Chargedoff,0.34886999999999996,0.3025,0.3125,HR,1.0,Employed,Military Officer,1,172.56,True,"$100,000+",1.0,0,2,4000
2012-06-26 17:41:32.887,60,Chargedoff,0.28704,0.251,0.261,D,3.0,Self-employed,Other,3,450.0,False,"$75,000-99,999",1.0,0,14,15000
2013-11-10 19:01:55.013,36,Current,0.26149,0.2135,0.2235,D,2.0,Employed,Other,1,383.72,False,"$100,000+",2.0,0,1,10000
2011-12-01 07:18:03.793,36,Current,0.35244000000000003,0.3023,0.3123,E,1.0,Self-employed,Sales - Retail,2,86.26,False,"$25,000-49,999",1.0,0,39,2000
2011-07-25 09:12:24.150,36,Completed,0.34621,0.2999,0.3099,E,6.0,Retired,Other,3,193.48,False,"$25,000-49,999",1.0,0,12,4500
2012-02-15 07:46:44.387,36,Current,0.22455999999999998,0.1774,0.1874,C,3.0,Employed,Other,1,182.62,True,"$25,000-49,999",1.0,0,2,5000
2013-05-29 09:09:11.687,60,Current,0.29998,0.2636,0.2736,D,8.0,Employed,Professional,13,230.63,False,"$75,000-99,999",4.0,0,1,7500
2013-04-07 17:48:42.217,60,Past Due (1-15 days),0.32393,0.2869,0.2969,E,3.0,Employed,Teacher,20,128.65,True,"$50,000-74,999",1.0,0,38,4000
2012-10-30 08:53:38.323,60,Current,0.18637,0.1528,0.1628,A,6.0,Employed,Professional,1,415.94,True,"$50,000-74,999",1.0,0,219,17000
2013-05-22 05:32:53.497,36,Current,0.19236,0.1459,0.1559,B,9.0,Other,Other,15,69.91,False,"$75,000-99,999",1.0,0,1,2000
2013-03-01 12:13:18.643,60,Current,0.16499,0.1319,0.1419,B,7.0,Full-time,Other,1,163.57,False,"$1-24,999",4.0,0,11,7000
2012-01-13 09:39:47.217,36,Current,0.2399,0.1924,0.2024,C,3.0,Full-time,Administrative Assistant,1,559.29,True,"$25,000-49,999",1.0,0,1,15000
2012-07-26 19:02:51.900,60,Chargedoff,0.35838000000000003,0.3204,0.3304,E,1.0,Employed,Other,2,136.98,True,"$50,000-74,999",2.0,0,6,4000
2010-03-12 10:03:07.870,36,Completed,0.11295999999999999,0.082,0.092,A,9.0,Full-time,Professional,1,125.78,False,"$25,000-49,999",1.0,0,134,4000
2013-08-12 06:25:01.767,36,Current,0.35356,0.3034,0.3134,HR,2.0,Employed,Other,20,172.76,True,"$25,000-49,999",2.0,0,24,4000
2009-09-19 05:39:52.360,36,Chargedoff,0.19693,0.15,0.16,D,7.0,Full-time,Other,1,35.16,False,"$25,000-49,999",1.0,0,90,1000
2014-01-10 11:44:10.390,60,Current,0.20321,0.169,0.179,C,8.0,Employed,Retail Management,1,380.09,False,"$50,000-74,999",1.0,0,74,15000
2013-07-25 07:15:10.460,60,Current,0.18136,0.1479,0.1579,B,7.0,Employed,Executive,1,484.13,True,"$100,000+",1.0,0,1,20000
2011-04-23 11:21:09.443,60,Current,0.1263,0.1029,0.1129,A,8.0,Employed,Executive,1,481.52,True,"$100,000+",1.0,0,399,22000
2013-11-08 14:38:45.017,60,Current,0.21115,0.177,0.187,C,4.0,Employed,Professional,1,257.76,False,"$50,000-74,999",1.0,0,83,10000
2013-02-19 08:20:20.537,60,Current,0.17522000000000001,0.1419,0.1519,B,6.0,Employed,Principal,2,238.9,False,"$25,000-49,999",2.0,0,176,10000
2010-08-09 09:28:08.053,36,Completed,0.15803,0.1265,0.1365,B,8.0,Full-time,Executive,3,408.09,True,"$75,000-99,999",1.0,0,367,12000
2013-10-03 09:43:14.833,60,Current,0.21575999999999998,0.1815,0.1915,C,9.0,Employed,Administrative Assistant,1,390.35,True,"$50,000-74,999",2.0,0,1,15000
2013-04-20 13:18:15.950,36,Current,0.09333,0.0699,0.0799,AA,10.0,Employed,Other,1,595.3,True,"$75,000-99,999",1.0,0,352,19000
2014-02-20 12:42:00.727,36,Current,0.14751,0.1089,0.1189,A,7.0,Employed,Nurse (RN),1,497.43,False,"$75,000-99,999",1.0,0,1,15000
2012-02-14 21:27:29.950,36,Current,0.11765999999999999,0.0799,0.0899,A,9.0,Employed,Executive,3,222.57,False,"$100,000+",1.0,0,134,7000
2014-03-01 12:46:08.083,36,Current,0.20869000000000001,0.1615,0.1715,C,9.0,Employed,Bus Driver,15,214.36,False,"$25,000-49,999",1.0,0,1,6000
2011-11-10 10:07:40.327,36,Current,0.19088,0.1519,0.1619,B,7.0,Employed,Other,2,282.01,True,"$1-24,999",1.0,0,106,8000
2013-03-19 07:45:05.633,60,Current,0.21566,0.1814,0.1914,C,5.0,Full-time,Computer Programmer,7,260.18,True,"$50,000-74,999",3.0,0,120,10000
2013-01-15 15:49:17.927,60,Current,0.18637,0.1528,0.1628,A,9.0,Employed,Executive,1,367.01,True,"$100,000+",1.0,0,288,15000
2011-12-13 18:09:56.340,36,Current,0.2399,0.1924,0.2024,C,4.0,Full-time,Professional,1,261.0,True,"$100,000+",1.0,0,5,7000
2012-06-06 06:13:00.007,60,Current,0.20705,0.173,0.183,B,7.0,Employed,Professional,1,293.9,True,"$75,000-99,999",1.0,0,16,11500
2011-05-21 23:25:52.773,36,Completed,0.27466999999999997,0.2299,0.2399,D,5.0,Full-time,Professional,1,121.61,True,"$50,000-74,999",1.0,0,3,3100
2013-04-01 12:36:56.667,36,Completed,0.14857,0.1103,0.1203,A,9.0,Employed,Police Officer/Correction Officer,6,132.91,True,"$100,000+",3.0,0,66,4000
2013-09-03 12:28:08.580,60,Current,0.22283000000000003,0.1884,0.1984,C,6.0,Full-time,Tradesman - Mechanic,1,264.05,True,"$50,000-74,999",2.0,0,1,10000
2010-12-16 11:55:03.017,36,Defaulted,0.40243,0.34,0.35,HR,1.0,Employed,Other,7,54.28,False,"$25,000-49,999",2.0,0,19,1200
2012-08-27 12:35:43.017,60,Current,0.28324,0.2473,0.2573,D,2.0,Other,Other,13,148.9,False,"$1-24,999",2.0,0,27,5000
2012-01-27 13:52:14.513,36,Completed,0.28339000000000003,0.2349,0.2449,D,5.0,Employed,Analyst,1,394.91,False,"$100,000+",1.0,0,2,10000
2013-06-21 04:44:50.430,36,Current,0.3179,0.2686,0.2786,E,3.0,Employed,Accountant/CPA,1,165.15,False,"$50,000-74,999",4.0,0,1,4000
2013-05-20 06:46:24.527,36,Current,0.15833,0.1199,0.1299,A,7.0,Employed,Nurse (RN),1,336.89,True,"$50,000-74,999",1.0,0,1,10000
2014-02-06 10:34:47.490,36,Current,0.20933000000000002,0.1625,0.1725,C,6.0,Self-employed,Other,6,357.77,False,"$50,000-74,999",1.0,0,1,10000
2013-08-09 16:12:28.907,36,Current,0.33286,0.2832,0.2932,E,2.0,Employed,Biologist,1,168.32,True,"$75,000-99,999",1.0,0,41,4000
2010-05-18 16:11:56.633,36,Completed,0.15144000000000002,0.12,0.13,A,9.0,Full-time,Executive,3,336.94,True,"$100,000+",1.0,0,326,10000
2010-10-26 15:56:06.920,36,Completed,0.29265,0.2475,0.2575,D,7.0,Employed,Professional,2,180.71,True,"$75,000-99,999",1.0,0,118,4500
2013-08-26 09:57:31.310,36,Current,0.20462,0.1579,0.1679,B,4.0,Employed,Civil Service,2,177.74,True,"$100,000+",3.0,0,1,5000
2012-05-05 09:42:39.423,36,Current,0.22741999999999998,0.1802,0.1902,C,4.0,Employed,Other,7,256.66,False,"$50,000-74,999",1.0,0,103,7000
2012-05-31 20:32:19.197,60,Past Due (91-120 days),0.35838000000000003,0.3204,0.3304,E,1.0,Not employed,Other,7,136.98,False,Not employed,1.0,0,37,4000
2013-03-27 08:13:20.937,36,Current,0.08325,0.0599,0.0699,AA,10.0,Employed,Doctor,1,447.65,True,"$100,000+",2.0,0,263,14500
2010-05-24 12:13:06.747,36,Completed,0.07178999999999999,0.0584,0.0684,AA,10.0,Full-time,Executive,7,41.59,False,"$50,000-74,999",2.0,0,78,1350
2012-05-30 11:25:37.673,60,Current,0.20705,0.173,0.183,B,6.0,Employed,Other,1,332.24,True,"$25,000-49,999",1.0,0,67,13000
2013-07-31 13:45:06.107,36,Current,0.08325,0.0599,0.0699,AA,10.0,Employed,Sales - Commission,2,463.09,True,"$100,000+",1.0,0,328,15000
2013-10-09 15:07:48.440,36,Current,0.19501,0.1485,0.1585,B,6.0,Employed,Other,7,70.17,True,"$50,000-74,999",1.0,0,4,2000
2013-11-11 09:21:06.623,60,Current,0.16294,0.1299,0.1399,B,9.0,Employed,Other,2,348.95,True,"$50,000-74,999",1.0,0,1,15000
2012-07-28 08:31:08.373,36,Current,0.35796999999999995,0.3077,0.3177,HR,1.0,Employed,Professional,1,173.71,True,"$100,000+",5.0,0,39,4000
2014-02-06 13:41:40.250,36,Current,0.12080999999999999,0.083,0.093,A,10.0,Employed,Nurse (RN),2,293.84,True,"$50,000-74,999",2.0,0,1,9200
2013-07-24 05:03:20.637,36,Current,0.24758000000000002,0.1999,0.2099,C,2.0,Retired,Other,1,376.7,False,"$25,000-49,999",1.0,0,94,10000
2013-06-24 08:45:19.040,60,Current,0.20593000000000003,0.1719,0.1819,B,10.0,Employed,Other,1,382.45,False,"$50,000-74,999",3.0,0,1,15000
2014-01-02 07:10:36.890,60,Current,0.21832,0.184,0.194,C,6.0,Employed,Student - College Graduate Student,20,300.85,False,"$50,000-74,999",1.0,0,1,11500
2012-04-12 14:53:42.007,60,Completed,0.20705,0.173,0.183,B,7.0,Employed,Accountant/CPA,1,281.13,True,"$50,000-74,999",1.0,0,19,11000
2010-01-04 12:28:33.363,36,Completed,0.37453000000000003,0.34,0.35,HR,2.0,Part-time,Teacher,1,158.33,False,"$25,000-49,999",2.0,0,47,3500
2009-07-20 18:13:05.757,36,Completed,0.19438,0.1475,0.1575,D,8.0,Full-time,Other,3,35.03,True,"$25,000-49,999",1.0,1,76,1000
2011-07-29 08:07:20.263,36,Current,0.34886999999999996,0.3025,0.3125,HR,3.0,Employed,Civil Service,1,86.28,True,"$25,000-49,999",1.0,0,21,2000
2013-08-19 18:28:49.110,36,Current,0.20462,0.1579,0.1679,B,5.0,Employed,Professional,1,533.22,True,"$50,000-74,999",1.0,0,298,15000
2013-04-17 08:22:22.977,60,Current,0.19364,0.1599,0.1699,B,7.0,Employed,Professional,2,571.49,True,"$100,000+",1.0,0,1,23000
2009-08-06 23:46:04.407,36,Completed,0.22628,0.1787,0.1887,D,7.0,Full-time,Clerical,1,36.59,True,"$25,000-49,999",1.0,0,64,1000
2011-02-06 10:35:57.917,36,Chargedoff,0.15134,0.1199,0.1299,B,8.0,Full-time,Accountant/CPA,1,505.34,True,"$100,000+",1.0,0,236,15000
2012-10-09 04:21:39.627,36,Current,0.21025,0.1634,0.1734,C,4.0,Employed,Analyst,2,304.49,True,"$100,000+",4.0,0,124,8500
2012-04-18 10:13:35.443,60,Chargedoff,0.35838000000000003,0.3204,0.3304,E,2.0,Employed,Other,1,126.71,True,"$75,000-99,999",1.0,0,8,3700
2011-10-21 02:16:00.137,12,Completed,0.19843,0.1299,0.1399,B,6.0,Employed,Civil Service,7,250.04,False,"$100,000+",4.0,1,10,2785
2012-04-11 11:01:51.223,60,Current,0.14765999999999999,0.1196,0.1296,A,8.0,Full-time,Other,1,159.13,False,"$25,000-49,999",6.0,0,46,7000
2010-03-12 16:39:56.330,36,Chargedoff,0.33393,0.3,0.31,HR,4.0,Full-time,Professional,5,133.3,False,"$25,000-49,999",2.0,0,109,3100
2011-03-12 08:36:57.207,36,Completed,0.25424,0.2099,0.2199,D,5.0,Full-time,Analyst,3,286.39,True,"$75,000-99,999",1.0,0,70,7500
2013-11-18 12:39:51.577,36,Current,0.23233,0.185,0.195,C,4.0,Self-employed,Doctor,1,553.64,False,"$75,000-99,999",2.0,0,1,15000
2013-07-29 17:59:08.970,36,Current,0.15833,0.1199,0.1299,A,7.0,Self-employed,Other,1,235.82,False,"$100,000+",2.0,0,40,7000
2013-11-09 13:52:29.817,36,Completed,0.10038,0.0769,0.0869,AA,10.0,Employed,Teacher,2,205.76,True,"$100,000+",1.0,0,130,6500
2012-11-04 09:56:24.563,36,Current,0.13138,0.0934,0.1034,A,7.0,Employed,Other,3,64.85,False,"$25,000-49,999",2.0,0,54,2000
2013-06-17 21:00:44.817,36,Current,0.0893,0.0659,0.0759,AA,10.0,Employed,Computer Programmer,1,467.21,True,"$100,000+",1.0,0,301,15000
2013-11-02 05:34:22.657,60,Current,0.25625,0.221,0.231,D,7.0,Employed,Laborer,1,112.99,False,"$25,000-49,999",1.0,0,1,4000
2011-09-27 18:10:02.917,36,Current,0.34621,0.2999,0.3099,E,5.0,Employed,Food Service,1,322.47,False,"$25,000-49,999",1.0,0,31,7500
2011-04-15 08:25:25.690,36,Completed,0.34886999999999996,0.3025,0.3125,HR,5.0,Full-time,Other,7,172.56,False,"$50,000-74,999",2.0,0,79,4000
2010-07-27 11:25:49.987,36,Completed,0.30541999999999997,0.26,0.27,HR,4.0,Full-time,Administrative Assistant,6,0.0,True,"$1-24,999",2.0,0,57,3000
2011-07-19 08:49:20.573,36,Current,0.124,0.0929,0.1029,A,8.0,Employed,Administrative Assistant,1,259.23,False,"$50,000-74,999",1.0,0,167,8000
2012-02-27 02:23:53.827,60,Current,0.2968,0.2605,0.2705,D,4.0,Employed,Administrative Assistant,1,259.8,True,"$25,000-49,999",1.0,1,37,8500
2013-05-22 14:50:52.907,36,Completed,0.31032,0.2612,0.2712,E,5.0,Employed,Food Service Management,2,163.56,False,"$25,000-49,999",2.0,1,58,4000
2012-01-28 21:39:56.890,60,Completed,0.20357999999999998,0.1745,0.1845,B,6.0,Employed,Other,1,282.03,False,"$25,000-49,999",2.0,1,153,11000
2011-09-07 12:37:41.293,36,Completed,0.34621,0.2999,0.3099,E,4.0,Employed,Executive,3,322.47,True,"$100,000+",1.0,0,15,7500
2014-02-14 13:19:21.263,60,Current,0.20986999999999997,0.1755,0.1855,C,10.0,Other,Other,1,167.01,True,"$50,000-74,999",1.0,0,1,6500
2012-06-08 11:57:41.703,60,Current,0.16151,0.1285,0.1385,A,8.0,Employed,Professional,1,185.52,True,"$75,000-99,999",1.0,0,11,8000
2010-10-31 22:47:19.260,36,Completed,0.22371999999999997,0.18,0.19,HR,5.0,Employed,Other,1,65.98,False,"$25,000-49,999",3.0,0,113,1800
2010-05-20 12:12:42.750,36,Completed,0.39571,0.3335,0.3435,E,6.0,Full-time,Clerical,1,53.84,False,"$25,000-49,999",1.0,0,35,1200
2014-01-16 09:08:14.947,36,Current,0.18275,0.1365,0.1465,B,7.0,Employed,Professional,1,448.42,False,"$100,000+",1.0,0,1,13000
2012-05-16 11:09:09.810,60,Completed,0.24702,0.212,0.222,C,4.0,Employed,Other,1,194.13,False,"$75,000-99,999",4.0,0,118,7000
2011-07-25 10:58:03.740,36,Completed,0.34886999999999996,0.3025,0.3125,HR,1.0,Full-time,Executive,1,172.56,False,"$100,000+",2.0,0,5,4000
2014-01-01 11:27:04.960,36,Current,0.18275,0.1365,0.1465,B,7.0,Employed,Tradesman - Mechanic,9,344.94,False,"$100,000+",1.0,0,2,10000
2013-12-10 20:11:46.170,36,Current,0.09469,0.0709,0.0809,AA,11.0,Self-employed,Realtor,2,470.67,False,"$100,000+",3.0,0,326,15000
2013-08-04 08:43:01.083,36,Current,0.20052999999999999,0.1539,0.1639,B,7.0,Employed,Administrative Assistant,1,212.1,True,"$25,000-49,999",1.0,0,5,6000
2013-06-03 15:27:43.823,36,Current,0.09837,0.0749,0.0849,AA,10.0,Full-time,Other,1,473.44,True,"$50,000-74,999",2.0,0,272,15000
2013-10-13 10:42:43.710,36,Current,0.26916999999999996,0.221,0.231,D,6.0,Employed,Other,1,310.09,False,"$75,000-99,999",1.0,0,1,8000
2010-05-24 08:50:42.823,36,Completed,0.08641,0.073,0.083,AA,9.0,Full-time,Engineer - Electrical,1,157.37,True,"$100,000+",1.0,0,178,5000
2013-07-31 14:53:16.560,60,Current,0.17522000000000001,0.1419,0.1519,B,7.0,Employed,Nurse (RN),1,83.61,True,"$75,000-99,999",1.0,0,3,3500
2011-11-21 03:52:45.380,60,Completed,0.21989,0.1905,0.2005,B,5.0,Employed,Civil Service,7,265.22,True,"$50,000-74,999",2.0,0,167,10000
2012-04-16 06:59:58.760,12,Completed,0.09986,0.0528,0.0628,A,8.0,Employed,Professional,6,0.0,True,"$50,000-74,999",1.0,0,46,2000
2011-03-10 07:21:03.040,60,Current,0.14657,0.1229,0.1329,A,9.0,Employed,Civil Service,1,215.73,False,"$75,000-99,999",2.0,0,171,9420
2013-06-25 01:28:33.147,60,Current,0.15629,0.1234,0.1334,A,8.0,Employed,Other,1,332.45,True,"$50,000-74,999",2.0,0,1,14500
2013-12-02 05:50:59.087,36,Current,0.17969000000000002,0.1335,0.1435,B,7.0,Self-employed,Other,2,515.22,True,"$100,000+",2.0,0,1,15000
2012-12-27 09:32:56.447,60,Current,0.34408,0.3065,0.3165,E,2.0,Full-time,Military Enlisted,1,133.5,False,"$75,000-99,999",2.0,0,65,4000
2013-06-06 13:32:10.307,36,Current,0.2878,0.2392,0.2492,D,4.0,Employed,Professional,13,595.76,False,"$50,000-74,999",1.0,0,1,15000
2013-06-09 19:40:04.483,36,Current,0.25371,0.2059,0.2159,C,3.0,Employed,Professional,1,759.57,True,"$75,000-99,999",1.0,0,1,20000
2013-05-20 15:22:35.633,60,Current,0.14965,0.1169,0.1269,A,9.0,Employed,Construction,1,225.95,False,"$25,000-49,999",1.0,0,141,10000
2013-04-23 10:20:46.313,60,Current,0.26877,0.2332,0.2432,D,2.0,Employed,Nurse's Aide,16,95.55,False,"$25,000-49,999",2.0,0,52,3300
2012-07-28 09:34:40.490,36,Past Due (1-15 days),0.33665,0.2869,0.2969,E,1.0,Employed,Sales - Retail,1,169.13,True,"$25,000-49,999",1.0,0,48,4000
2012-12-17 08:37:37.073,36,Current,0.21025,0.1634,0.1734,C,5.0,Employed,Professional,1,214.93,True,"$100,000+",1.0,0,68,6000
2012-11-13 19:15:28.590,36,Current,0.15833,0.1199,0.1299,A,6.0,Employed,Other,1,84.22,False,"$25,000-49,999",1.0,0,55,2500
2012-12-22 21:42:41.050,60,Current,0.17982,0.1464,0.1564,A,8.0,Self-employed,Investor,3,241.27,True,"$100,000+",2.0,0,79,10000
2013-07-29 09:23:25.880,36,Current,0.25371,0.2059,0.2159,C,4.0,Employed,Administrative Assistant,1,75.96,False,"$50,000-74,999",1.0,0,1,2000
2010-05-09 08:15:07.180,36,Completed,0.37101,0.32,0.33,HR,5.0,Full-time,Computer Programmer,2,44.11,True,"$75,000-99,999",1.0,0,16,1000
2013-03-05 13:44:13.443,36,Current,0.25781,0.2099,0.2199,D,2.0,Employed,Accountant/CPA,19,190.93,False,"$75,000-99,999",1.0,0,7,5000
2013-12-18 20:28:43.970,36,Current,0.30130999999999997,0.2524,0.2624,E,3.0,Employed,Nurse (RN),3,404.19,True,"$50,000-74,999",1.0,0,1,10000
2010-07-12 06:34:00.050,36,Completed,0.11295999999999999,0.082,0.092,A,9.0,Self-employed,Attorney,3,0.0,True,"$75,000-99,999",1.0,0,82,3000
2011-10-21 08:58:54.593,36,Current,0.1322,0.101,0.111,A,8.0,Full-time,Sales - Retail,6,111.47,True,"$1-24,999",1.0,0,42,3400
2012-08-07 08:13:52.540,60,Current,0.19108,0.1574,0.1674,A,7.0,Employed,Professor,2,321.27,True,"$100,000+",2.0,0,191,13000
2012-04-29 12:36:46.360,60,Completed,0.24702,0.212,0.222,C,5.0,Employed,Accountant/CPA,1,305.06,False,"$75,000-99,999",1.0,0,90,11000
2012-04-25 13:52:55.217,36,Chargedoff,0.26681,0.2187,0.2287,D,6.0,Employed,Teacher,1,426.18,True,"$75,000-99,999",2.0,0,20,11029
2009-09-04 13:37:11.190,36,Chargedoff,0.36845,0.3175,0.3275,HR,4.0,Full-time,Military Enlisted,1,43.97,False,"$25,000-49,999",2.0,1,22,1000
2011-05-25 11:20:54.640,60,Current,0.29370999999999997,0.2599,0.2699,D,1.0,Employed,Accountant/CPA,1,457.94,True,"$50,000-74,999",1.0,0,5,15000
2013-05-10 13:12:59.077,36,Current,0.35356,0.3034,0.3134,HR,4.0,Not employed,Other,1,172.76,True,Not employed,1.0,0,39,4000
2012-09-21 13:04:58.277,36,Completed,0.17754,0.1314,0.1414,B,6.0,Employed,Other,1,375.26,False,"$75,000-99,999",2.0,0,145,10958
2012-08-12 09:14:58.667,60,Current,0.15936,0.1264,0.1364,A,8.0,Full-time,Professional,3,346.23,True,"$75,000-99,999",2.0,0,29,15000
2011-09-12 15:44:37.380,36,Completed,0.34621,0.2999,0.3099,E,3.0,Employed,Professional,1,322.47,True,"$100,000+",2.0,1,86,7500
2011-06-28 10:07:56.400,36,Chargedoff,0.34886999999999996,0.3025,0.3125,HR,1.0,Self-employed,Computer Programmer,1,172.56,False,"$1-24,999",1.0,0,33,4000
2012-08-26 12:16:34.913,36,Current,0.17754,0.1314,0.1414,B,6.0,Employed,Accountant/CPA,1,304.79,False,"$25,000-49,999",1.0,0,93,8900
2013-05-31 11:49:11.563,60,Chargedoff,0.25359,0.2184,0.2284,C,2.0,Employed,Teacher,3,112.39,False,"$25,000-49,999",1.0,0,1,4000
2014-01-28 13:03:33.837,36,Current,0.1899,0.1435,0.1535,B,7.0,Employed,Teacher,1,522.55,True,"$75,000-99,999",1.0,0,1,15000
2013-11-12 19:46:40.967,36,Current,0.09534,0.0719,0.0819,AA,11.0,Employed,Analyst,1,471.36,False,"$75,000-99,999",1.0,0,172,15000
2012-04-11 09:13:36.457,36,Past Due (16-30 days),0.22741999999999998,0.1802,0.1902,C,3.0,Self-employed,Other,1,366.66,True,"$25,000-49,999",1.0,0,177,10000
2013-01-21 15:14:37.020,60,Current,0.26128,0.2259,0.2359,C,4.0,Employed,Teacher,1,328.1,False,"$75,000-99,999",3.0,0,153,11500
2012-11-16 18:38:58.847,60,Current,0.33709,0.2997,0.3097,E,4.0,Employed,Professional,1,187.82,False,"$25,000-49,999",2.0,0,104,5700
2013-07-12 06:30:43.250,36,Current,0.15833,0.1199,0.1299,A,7.0,Employed,Analyst,19,67.38,False,"$75,000-99,999",2.0,0,10,2000
2013-11-05 11:17:09.130,60,Current,0.1384,0.1059,0.1159,A,11.0,Employed,Executive,1,253.43,True,"$100,000+",1.0,0,146,11500
2012-01-30 14:36:12.310,36,Current,0.18316,0.1369,0.1469,B,7.0,Employed,Executive,1,310.62,False,"$25,000-49,999",2.0,0,140,9000
2013-11-11 06:34:53.343,36,Current,0.14409,0.1059,0.1159,A,11.0,Employed,Truck Driver,1,495.28,True,"$50,000-74,999",2.0,0,182,15000
2010-04-10 22:37:51.280,36,Chargedoff,0.23134000000000002,0.19,0.2,HR,5.0,Not employed,Other,6,44.6,False,Not employed,2.0,2,63,1200
2012-05-02 11:02:08.720,60,Completed,0.33935,0.3019,0.3119,E,2.0,Employed,Professional,2,251.47,True,"$50,000-74,999",2.0,0,62,7600
2012-10-11 14:39:54.573,36,Chargedoff,0.12528,0.0874,0.0974,A,8.0,Employed,Professional,2,482.18,False,"$75,000-99,999",1.0,0,263,15000
2012-05-17 17:15:44.110,60,Current,0.28704,0.251,0.261,D,2.0,Self-employed,Other,18,135.0,False,"$25,000-49,999",1.0,1,43,4500
2011-09-09 08:26:49.910,60,Current,0.14657,0.1229,0.1329,A,8.0,Employed,Other,7,572.55,False,"$100,000+",1.0,0,412,25000
2012-12-20 19:24:22.257,60,Current,0.22693000000000002,0.1924,0.2024,B,6.0,Employed,Professional,1,372.79,True,"$100,000+",3.0,0,127,14000
2012-06-19 07:47:27.553,60,Current,0.16151,0.1285,0.1385,A,8.0,Employed,Other,13,57.98,True,"$50,000-74,999",1.0,0,39,2500
2011-05-20 11:08:24.157,36,Completed,0.34621,0.2999,0.3099,E,1.0,Employed,Professional,2,322.47,True,"$75,000-99,999",3.0,0,29,7500
2011-05-27 09:22:43.763,36,Chargedoff,0.22361999999999999,0.1799,0.1899,C,8.0,Employed,Engineer - Mechanical,1,183.25,True,"$75,000-99,999",1.0,0,108,5000
2012-08-31 08:39:01.247,36,Current,0.35796999999999995,0.3077,0.3177,HR,1.0,Employed,Professional,2,173.71,False,"$50,000-74,999",1.0,0,46,4000
2014-02-18 10:05:35.193,60,Current,0.21858000000000002,0.184,0.194,C,7.0,Employed,Executive,1,392.42,True,"$100,000+",2.0,0,1,15000
2014-03-05 08:52:07.020,36,Current,0.17802,0.1315,0.1415,B,9.0,Employed,Other,1,513.76,False,"$50,000-74,999",1.0,0,1,15000
2013-07-10 08:03:42.250,36,Current,0.29536999999999997,0.2466,0.2566,D,6.0,Employed,Professional,2,280.77,True,"$25,000-49,999",1.0,0,22,7000
2013-01-16 11:43:19.417,36,Completed,0.17754,0.1314,0.1414,B,6.0,Employed,Skilled Labor,3,89.04,True,"$50,000-74,999",1.0,0,42,2600
2012-06-10 09:41:13.020,36,Completed,0.26681,0.2187,0.2287,D,7.0,Employed,Retail Management,1,579.63,False,"$25,000-49,999",1.0,0,86,15000
2011-04-08 14:36:41.377,36,Completed,0.34886999999999996,0.3025,0.3125,HR,4.0,Full-time,Teacher,1,172.56,True,"$50,000-74,999",2.0,0,10,4000
